Created_at,Place,User,Text
2021-11-05 09:24:12+00:00,,kamran yousuf,"3/3

“This is only a game, and one team must lose, and it should be treated as such. When the Prime Minister, Modi, and the Indian captain can congratulate the Pakistan squad, what is my son's fault.”

#Kashmir #indvspak #INDvPAK #Cricket #UAPA"
2021-11-05 09:24:06+00:00,,ansar butt,"@ESPNcricinfo @imVkohli Come to Pakistan to play series, many Pakistani fans including me, would like to watch a live Dream match indVsPak! ❤️❤️❤️"
2021-11-05 09:11:24+00:00,,Muhammad Yahya,"Picture of the day 😅

#IndvsPak #PakvsIndia  #cricket #PAKvIND #Pakistan
#ICCT20WorldCup2021 https://t.co/g2aB7YOEKU"
2021-11-05 08:37:21+00:00,"Place(_api=<tweepy.api.API object at 0x00000211D1E18308>, id='11b7b6416d80cd0f', url='https://api.twitter.com/1.1/geo/id/11b7b6416d80cd0f.json', place_type='city', name='Tirupati', full_name='Tirupati, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000211D1E18308>, type='Polygon', coordinates=[[[78.953042, 13.398251], [79.569053, 13.398251], [79.569053, 13.794922], [78.953042, 13.794922]]]), attributes={})",ραι∂α νιנαу кυмαя,@PTI_News Idk where this Environmental minister is hiding when Pakistanis bursting #Crackers in delhi after #indvspak match
2021-11-05 08:31:57+00:00,,Shah Rukh Khan,"I want India to bounce back with big wins so that we can see both teams in Finals. 
@bcci @theRealpcb

#T20WorldCup #INDvsPAK #T20WorldCup21"
2021-11-05 08:25:28+00:00,,Ayub Minhas,"@Fereeha After #INDvsAFG match, please do anther survey  whether #IndVsPak match was ""Fixed"" or not.
 A formidable #TeamIndia was thrashed by #TeamPakistan by 
'10 wickets'. Was it because Pakistan played brilliantly, as #viratkholi admitted, or there was whealing dealing?
#T20WorldCup https://t.co/uyVvKOcyPS"
2021-11-05 07:26:20+00:00,,zubair,"We still blv India is best team , yes initially 2 mtchs they plyd with very low intensity but the match they played against AFG is real Indian performance which we expctd againts all, thts y some ppls are discussing like fix etc whixh is totally nonsense,looking indvspak wcfinal"
2021-11-05 07:25:08+00:00,,Hassan malik,@SumitkadeI Yes #indvspak ka badla bhi to banta hai this is the best way to get revenge 1movie k sath 😂😂🤣🤣😝😝😝 @akshaykumar ne to sab live dekha ground me wo to 2.3 movies bnaye ga #t20worldcup #sooryavanshi
2021-11-05 07:16:12+00:00,,AD Boy,"Happy Birthday Virat Bhai
From Lahore, Punjab Pakistan
India aur Pakistan dushman sahi lakin birthday wish krna bnta ha so agr reply kr dain to i am feeling very happy
#viratkholi #ICCT20WorldCup2021 #IndVsPak @imVkohli @AnushkaSharma"
2021-11-05 04:54:28+00:00,,Mohd Nashit N Quazi,Why still so many tweets on #INDvsPAK!!! We have played 2 more games after that and people are still talking about the #INDvsPAK match!!
2021-11-05 04:42:10+00:00,,🇳 ARRATIVE 🇵 🇰,"Meanwhile on Earth-1 of the Multiverse, Virat Kohli trying to derail Pakistan's Nuclear Ambitions and failed multiple times 🤦
#fixedmatch #INDvsAFG
#IndVsPak https://t.co/9IQZW8Exsx https://t.co/2GMhlpGQ2w"
2021-11-05 04:33:41+00:00,,🇳 ARRATIVE 🇵 🇰,Absolutely the right time to gather your messed up nation with another Bollywood flick after so much losses in real world. #IndVsPak #matchfixed #INDvsAFG https://t.co/9IQZW8Exsx
2021-11-05 04:20:18+00:00,,Indian that is Bhartiya,"The we played against #AFGvIND compared to #indvspak &amp; #IndiaVsNewZealand, it clearly shows one thing.. Nobody likes to work on Sundays. Just saying!
#INDvsSCO #IndianCricketTeam #indiancricket #India #TeamIndia"
2021-11-05 01:50:53+00:00,,Mr. Meseeks,"@Talha1paracha @educationforfsd By that logic,‌‌I can say that IndvsPak was also fixed coz Ind players played poorly and also were also seen greeting and laughing with Pak players."
2021-11-04 20:53:19+00:00,"Place(_api=<tweepy.api.API object at 0x00000211D1E18308>, id='119ad19cd6394171', url='https://api.twitter.com/1.1/geo/id/119ad19cd6394171.json', place_type='city', name='Jorhat', full_name='Jorhat, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000211D1E18308>, type='Polygon', coordinates=[[[93.959928, 26.348766], [94.605083, 26.348766], [94.605083, 27.18136], [93.959928, 27.18136]]]), attributes={})",Bhargav Jyoti Goswami,"@Muhamma41923731 @BLACKCAPS @T20WorldCup @CricketNamibia1 Daar gaye ho kya INDvsPAK final se..
🤭🤭 Anyways may the best team win.. but yaa.. IND vs PAK in the finals.. you will enjoy more..
NZ didn't play at your home when it was most needed.👍🏻👍🏻🤞"
2021-11-04 20:05:31+00:00,,Devyansh,@yb_canada @ysf_157 @harddytom1 Atleast we are accepting that we played those matches miserably otherwise we also could have said that the indvspak match was fixed because the fielding and batting was poor.. I just dont get your logic here
2021-11-04 19:06:00+00:00,,Areej🤍,"“I said it before the #INDvsPAK match..This is not a Islam kufur competition. This is cricket. Take it easy..you are the one who doesn’t take it easy..” ~ @WaseemBadami’s msg to #IndianMedia. 

EXACTLY. 
#HLPJ https://t.co/GigOu7IuQo"
2021-11-04 18:37:39+00:00,,Madhu Mk 🤙,Dear @ICC take action on umpire and #shaheenafridi for #fixing #IndvsPak https://t.co/K4WguueXql
2021-11-04 18:22:21+00:00,,Armchair General,Tags: #Longewala #IndianArmy #IndianAirForce #BORDER #Tanks #antitank #hawkerhunter #1971war #IndvsPak #indiaVsPakistan #bangladesh #defensivebattle #jaisalmer #BattleWon #epicbattles #halmarut #kuldeepsinghchandpuri #SunnyDeol #indopakwar #airattack #minefield #liberation
2021-11-04 18:19:45+00:00,,Jason Vinoth,"@Jamshid53544919 @rashidkhan_19 Good point, IndvsPak was fixed match.. How can they not loose a single wicket and struggle to win against Afg.. pakka fixed match"
2021-11-04 17:12:02+00:00,,Abdul Rasheed,"What a, marvelous catch
#INDvAFG #INDvsNZ #IndvsPak #AUSvsBAN #WellPaidIndia #IndiaVsAfgFIXED #India https://t.co/W87WWbkM7r"
2021-11-04 16:46:19+00:00,,Nikhilesh Korrapati,As I remember...I watched cricket first time in 2015 #IndvsPak...in that match... #ViratKohli scored a 💯...... #HappyBirthdayViratKohli
2021-11-04 16:10:23+00:00,,Dhwanit trivedi,"Okay i took the revenge ! 

@sagarcasm  what say ? 

#ind #IndvsPak #realcricket #T20WorldCup https://t.co/KsQaLZ5tT8"
2021-11-04 15:59:36+00:00,,The Poll Corner,"Who do you think is a better batsman?

#viratkholi #BabarAzam @babarazam258 @imVkohli @TheRealPCB @BCCI #TeamIndia #TeamPakistan #ICCT20WorldCup2021 #IndvsPak #pakvsindia"
2021-11-04 15:00:08+00:00,,MOHAMMAD IBRAHIM KHAN,The families are pleading for help while the courts in the country are ignoring their plight .The monk and his juniors say that they must be encountered. Is celebrating in #India is a crime now???? #Islamophobia #KashmiriLivesMatter #MuslimLivesMatter #IndvsPak #Kashmir
2021-11-04 14:36:21+00:00,,AbWaheed,"@BLACKCAPS just requires next 2 victories to cruise to semis and #India parishes
#T20WorldCup
#indainteam #INDvsAFG #INDvAFG #indiancricket #pakvsind #indvspak #T20WorldCup #T20WorldCup21 #t20worldcup2021 #maukamauka #ViratKohli 
@BCCI https://t.co/GiI8UDIdqN"
2021-11-04 12:01:45+00:00,,anish ayyappan,@Waqas_Anjum22 Yeah clearly evident that #IndVsPak #INDvsAFG #INDvsNZ are fixed. Thanks for sharing the details bro. I thought India didn’t play well against @TheRealPCB . Now i am relaxed. 😂
2021-11-04 11:55:02+00:00,,muneesh gupta,"https://t.co/dLVsNNDYTk

- New video! ✨

#batballwithmg #cricket #WorldCup2021 #subscribe #contentcreators #T20WorldCup #trending #India #T20 #Diwali #INDvsPAK #ViratKohli #BabarAzam #MohammadRizwan #RohitSharma #KLRahul #IshanKishan #INDvsNZ #INDvsAFG #COVID19 #corona"
2021-11-04 11:51:02+00:00,,Mainak Ghosh,"@ArqamButt6 Did PCB also fixed the #IndvsPak match?? Yeah much possible that we had to gift pak their first victory in ICC event as a token of Diwali gift!!
But I like the fear reflecting on Pak fans seeing India's performance
#chutiya fans"
2021-11-04 11:34:41+00:00,,ֆaռӄʏ,"""Everything is planned""

That line used for only #IndvsPak match promotion

Agar iss line ko lamba khich ke har chiz me daloge aur cool banoge idhar toh tumse bada maha gandu aur chutiya nahi hai."
2021-11-04 11:33:30+00:00,,pradeep sharma,"@imnotfaria @IUSP1 Maybe that match was also fix indvspak 1)Hafeez conceded 12runs in 2overs Hassan conceded 44runs in 4four over 
2)imad conceded only 10runs but didn't complete 4overs.. match fixed tha maybe that's why favorite team india ne underperformanc di..😊😊 https://t.co/wRTazEKpio"
2021-11-04 11:08:33+00:00,,Nilesh Mothe,"India should have played the #IndvsPak and #INDvsNZ
freely without having any tension of losing toss like #INDvsAFG. The openers @klrahul11 and @ImRo45 did not play at their best and opening partnership is very crucial in t20s."
2021-11-04 10:54:31+00:00,,yuvika (virat's version),2007 t20 world cup final between #IndvsPak 😂 https://t.co/NxEVe7NyEW
2021-11-04 10:40:40+00:00,,Sushant Mehta,"Join me in my space NOW!
All Pakistanis invited 🤗
#India #Pakistan #IndvsPak
#INDvPAK #T20WorldCup 
https://t.co/iYTaRfl8Zd"
2021-11-04 10:23:38+00:00,,Aniruddh Dwivedi,"A$$es of Porkistanis are tight due to fear of minor possibility of India's come back in the tournament. 
According to Indians, #IndvsPak match was fixed definitely coz Pak was not favorite of that big match and every bookie encash the India's loss that day.  #fixedmatch"
2021-11-04 10:21:42+00:00,,cricket adda,"Insecure people one win made them mad. Fear of india they know unki team  galti se jeet gayi hai ab india se fir match hoga tho lag jayegi 
unki.
#AFGvIND 
#fixing
#IndvsPak
#INDvsNZ"
2021-11-04 10:18:26+00:00,,basher,"@CricCrazyJohns @rajasthanroyals She blocked most of them who questioned

During indvspak fireworks clebration she didn't get any panic attack"
2021-11-04 10:18:06+00:00,,Aniruddh Dwivedi,"@InqlabiKhor @MuazamRana @imVkohli did same thing. It means in reality IndVsPak match was fixed as a compansation of NZ, ENG series cancellation :p"
2021-11-04 10:12:39+00:00,,basher,"Your content writer is hinduphobic,she almost tweeted indirectly  negative about most of Hindu festivals.

She even  tweeted in support to those who celebrated against india during indvspak match

How can you hire such toxic people @rajasthanroyals https://t.co/oyuNz1ejQq https://t.co/NBiIm598gC"
2021-11-04 10:12:08+00:00,,basher,"@mufaddal_vohra Your content writer is hinduphobic,she almost tweeted indirectly  negative about most of Hindu festivals.

She even  tweeted in support to those who celebrated against india during indvspak match

How can you hire such toxic people @rajasthanroyals https://t.co/2WhCc20wg0"
2021-11-04 10:11:41+00:00,,basher,"Your content writer is hinduphobic,she almost tweeted indirectly  negative about most of Hindu festivals.

She even  tweeted in support to those who celebrated against india during indvspak match

How can you hire such toxic people @rajasthanroyals https://t.co/Aq06RLm8Po https://t.co/M45mcc7DS1"
2021-11-04 10:11:12+00:00,,basher,"@CricCrazyJohns Your content writer is hinduphobic,she almost tweeted indirectly  negative about most of Hindu festivals.

She even  tweeted in support to those who celebrated against india during indvspak match

How can you hire such toxic people @rajasthanroyals https://t.co/Nlli0VqZyC"
2021-11-04 10:10:02+00:00,,basher,"Your content writer is hinduphobic,she almost tweeted indirectly  negative about most of Hindu festivals.

She even  tweeted in support to those who celebrated against india during indvspak match

How can you hire such toxic people @rajasthanroyals https://t.co/LznxrPwIu0 https://t.co/xZZsQ6iy8q"
2021-11-04 09:38:17+00:00,,pahadi Vlog,"Yes #IndvsPak match was fixed
#NzvsPak match was fixed 
#AfgvsPak match was also fixed
Even #NAmvsPak match was fixed 

Because #fakistan is not capable to win even a single match by their own efforts 
#RashidKhan"
2021-11-04 08:52:15+00:00,,HoneyDaPoison,"People (neighbours) are saying that the match was fixed, and i fully agree with them, actually entire world cup and all matches are fixed 😊.
#Pakistan #INDvsAFG #IndvsPak #fixedmatch #fixed"
2021-11-04 08:34:47+00:00,,David Prince,@ravibopara Rohit Sharma = glass #INDvsNZ #indvspak
2021-11-04 07:54:06+00:00,,Mr. Om,@mufaddal_vohra With due respect itna hype Mt kro abhi se #IndvsPak ki tarah.
2021-11-04 07:51:05+00:00,,Kapil Paliwal,"@murtazasolangi Love From India 💝 ...
But Waiting For Final #IndvsPak"
2021-11-04 07:27:10+00:00,,Indian Cricket Fan,"@Irfan5000000 @vikrantgupta73 IndVsPak, KL Rahul got out to a no ball. We indians only thought it as an umpiring error and hailed impressive Shaheen and Pakistan for their brilliant performance. You can't digest India's win even against an average team like Afghanistan. 
Grow up guys!! Enjoy your cricket!!"
2021-11-04 07:20:48+00:00,,Ayush Rastogi,"@vikrantgupta73 This is their reaction after first win in world cup and they  
want to play bilateral series also... Don't think it will be good to resume bilateral series again...
Atleast Ashes is played in good spirit inspite of rivalry between two teams...
@vikrantgupta73  
#IndvsPak @ICC"
2021-11-04 07:12:54+00:00,,Muhammad Yasir🇵🇰,"#IndvsPak final
152-0 again😁 https://t.co/UFrehfZKR0"
2021-11-04 06:59:13+00:00,,Ukkasha kalanchwi,"@iMRizwanPak @SayaCorps @TalhaAisham Muhammad Rizwan scored :-

Against India 🇮🇳 = 79* 
Against Namibia 🇳🇦 = 79* 
 Both teams are Same in front of Rizwan😅

#MuhammadRizwan #T20WorldCup #cricket #IndvsPak #Rizwan"
2021-11-04 06:40:19+00:00,,FAM,"it will be a #IndvsPak final...

#T20WorldCup"
2021-11-04 06:32:48+00:00,,Vartika Mishra,"@hsalman1908 @27thLetterrr I think I'm blind but I also think u r also blind too don't u think indvspak,  indvsnzlnd were also scripted or so called fixed so u have to blame on whole wc dear why u people targeting only team India and bcci.  We all know who is team India isn't it ?"
2021-11-04 06:21:54+00:00,,Jason Vinoth,@moodykhan86 @ESPNcricinfo Tell him Yes and ask him to watch the 1st match #INDvsPAK match..😂😂🤣🤣
2021-11-04 06:11:59+00:00,,🚩Abhey Choubey🇮🇳🇦🇫,@Ahmedbajwa2641 @ICC Rather they should investigate IndvsPak match how can a dumb country like pakistan win a match against mighty india.
2021-11-04 06:10:58+00:00,,Naveen Bansal,"@Pakistani68798 @ICC You can say ICC fixed #IndvsPak match when ICC asked India to loose &amp; ICC fixed #INDvsNZ match too when ICC asked India to lost

#INDvsAFG #indiancricket #India #T20WorldCup #T20WorldCup21 #t20worldcup2021"
2021-11-04 06:10:30+00:00,,Naveen Bansal,"@ChKamiJutt8 @ICC You can say ICC fixed #IndvsPak match when ICC asked India to loose &amp; ICC fixed #INDvsNZ match too when ICC asked India to lost

#INDvsAFG #indiancricket #India #T20WorldCup #T20WorldCup21 #t20worldcup2021"
2021-11-04 06:09:54+00:00,,Naveen Bansal,"@NiNe9T9NiNe @ICC You can say ICC fixed #IndvsPak match when ICC asked India to loose &amp; ICC fixed #INDvsNZ match too when ICC asked India to lost

#INDvsAFG #indiancricket #India #T20WorldCup #T20WorldCup21 #t20worldcup2021"
2021-11-04 06:07:42+00:00,,gajal,@adityaTofficial Bcci shud have kept this game ahead of #IndvsPak and Nz.😭
2021-11-04 06:05:45+00:00,,Om Prakash Verma,"@ArfaSays_ When Afridi was taking wickets 
Rohit got out very early. 
No One in Indian Team Played well.
Two Openers of Pakistan Made the team won. I Think that match was also  dramatic
#IndvsPak"
2021-11-04 05:59:39+00:00,,Rohit Saxena,@27thLetterrr #IndvsPak was also fixed. Remember the ball on which @klrahul11 was out but not given no ball
2021-11-04 05:54:17+00:00,,Abhinav Sharma,"Just like our opposition blame EVM after losing elections, Paxtanis are also saying that #INDvsAFG match was fixed!! 
Ye bat #IndvsPak match mei toh nhi bole tum log🙄😤 https://t.co/NVclAMnAbl"
2021-11-04 05:52:34+00:00,,pahadi Vlog,@noorkhan1222 @imVkohli Yes #NoBall was #fixed to out #klRahul in #IndvsPak match
2021-11-04 05:51:33+00:00,,pahadi Vlog,"@imVkohli May be #ViratKohli knows that #TheRealPcb can #fix with umpires in this match so he wore helmet throughout India's Inning #NoBall #KlRahul #ShaheenAfridi 
#IndvsPak https://t.co/IaDHhA547g"
2021-11-04 05:27:02+00:00,,pahadi Vlog,@oye_monayyy Pakistan fixed the no ball with umpire to #KLRahul by #shaheenAfridi in #IndVsPak match
2021-11-04 05:22:21+00:00,,pahadi Vlog,@NiNe9T9NiNe @ICC No ball to Kl Rahul in #IndvsPak were also fixed between umpires and Pakistani team
2021-11-04 04:28:24+00:00,,flodder1991,"@Asimkh_12 ICC should probe indvspak match ,as India never lost match against fixer team pak in wc #PKMKB #PCB #fixed"
2021-11-04 04:27:13+00:00,,flodder1991,@MuazamRana Chutiya tere hisab se india kabhi come back hi nai karegi. This is not the first time india won by big margin. I thought indvspak match was fixed as India never lost match against Pakistan in wc
2021-11-04 04:21:14+00:00,,Durgesh,"@MajidAli167 @benjonescricket Yes , even Pakistan's win was fixed so that the hype of IndvsPak doesn't die a sad death bcz of continuosly losing against us in world cups. Brilliant move by BCCI. Something to cheer for the Pakistan nd its people. Be thankful to @BCCI nd India, dt we took one for d sports."
2021-11-04 04:19:03+00:00,,Pepper,"Ppl saying match fixed tha becos of huge score &amp; less wickets,so was indVspak match also fixed uh?we can also claim that to make it's first win against IND woh match bhi fixed tha?
woh match mai 10 wickets difference tha
Tu Karo toh win agar hum kare toh sab fixed😒🤷🏽‍♀️
#fixedmatch"
2021-11-04 04:17:31+00:00,,AbWaheed,"As its clear that India is almost out of tournament if @BLACKCAPS only loses to @ACBofficials lets see what India pays to NZ🤨🤨🤨
#WellPaidIndia #lanat #traitor #india 
#indainteam #INDvsAFG #INDvAFG #indiancricket #pakvsind #indvspak #T20WorldCup #T20WorldCup21 #t20worldcup2021"
2021-11-04 03:46:02+00:00,,Mahi196,@AliRaza10046839 What about saying this #IndvsPak #INDvsAFG 🤣😂 https://t.co/xPq2xxt6hk
2021-11-04 03:42:30+00:00,,AbWaheed,"Its a fixed match #INDvAFG
#traitor @ACBofficials
Delebrately loses vs #coward #india 
This is the only thing #pethatic india can do
#indainteam #INDvsAFG #indiancricket #pakvsind #indvspak #T20WorldCup #T20WorldCup21 #t20worldcup2021 #maukamauka #ViratKohli @ICC @cricketworldcup https://t.co/9j9BVUp6YN"
2021-11-04 03:16:58+00:00,,Shishir Gowerdhan | Singer,"People criticise Indian Cricket Team for loosing against teams. I just wanna say, Get on the field and face a 90 or maybe 140 km/h ball and then lets see what you want to say about our players. STOP CRTICISING THEM AND SUPPORT THEM #indvspak #indiancricket #ind"
2021-11-04 02:55:32+00:00,,Harm Baig,@sinshadarsh Hum @indvspak nd @indvsnz me India ki batting r bowling dekh chuke hn r #fixed match me b dekh li h🤣🤣🤣
2021-11-04 02:54:47+00:00,,Majid Khan,"@iihtishamm If Afghanistan wins against NZ
If Run Rate of India remains better than Afghans and NZ
If India win their Semi Final Match
If Pakistan Win Semi Final Match
Then #INDvsPAK #FinalMatch"
2021-11-04 02:45:52+00:00,,Sreeram Somanchi,"@KazmiWajahat Hmmm.. I wouldn’t expect such a comment from an anchor and a TV show host. When I praised Babar after #INDvsPAK game, I got lot of likes and wishes from pakistan. I want you to set an example for all others being in media."
2021-11-03 23:01:21+00:00,,Akhil Bhartiya De Villiars 🇮🇳,"@BCCI @JayShah &amp; @SGanguly99 couldn't throw #gaddar @imVkohli out of #TeamIndia for making happy gestures with Porkistani after losing #IndvsPak . What kind of patriotism have you taught to your son, Mr. @AmitShah ? @BJP4India @myogiadityanath @ianuragthakur @RSSorg @VHPDigital https://t.co/JnAQrvHYzI https://t.co/ow0aNvQaIQ"
2021-11-03 17:22:29+00:00,,shirzad,"@kashi_27 Even you are stupid this trend just started by a pakistani just becuz you ppl lost to them they think anyone can defeat your team 
Open your eyes bro can’t you see the truth #IndvsPak #AFGVSIND"
2021-11-03 17:16:40+00:00,,Sagar Dutt,@aditiraval @DisneyPlusHS It was 110 L during #IndVsPak match!
2021-11-03 17:15:55+00:00,,Marshall K Sarkhedi,"This is Life - Full of Ups and Downs...
Check Reaction after IndVsPak Match &amp; IndVsAgh Match of Supporters....

#WhatAComeback"
